"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-21 23:28:08",1763767688117,"desi-beats.vercel.app/api/menu-items","GET","",-1,"4m6ch-1763767687867-d5711ed2109c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/menu-items","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/menu-items/index.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBY6RZFE8NHCT0ZC0C1K0J","",-1
"2025-11-21 23:28:07",1763767687969,"desi-beats.vercel.app/api/categories","GET","",500,"vmnmf-1763767687867-b98a79738327","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/categories","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",169,"iad1",77,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBY6S1CMTZZGAMF25Q6YF4","",1
"2025-11-21 23:28:07",1763767687967,"desi-beats.vercel.app/api/menu-items","GET","",500,"4m6ch-1763767687867-d5711ed2109c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/menu-items","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",127,"iad1",77,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBY6RZFE8NHCT0ZC0C1K0J","",1
"2025-11-21 23:27:35",1763767655888,"desi-beats.vercel.app/api/menu-items","GET","",-1,"n5qkj-1763767655622-72b7b0f83cd2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/menu-items","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/menu-items/index.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBX79T37CK0FQ5F8VJ7174","",-1
"2025-11-21 23:27:35",1763767655879,"desi-beats.vercel.app/api/categories","GET","",-1,"kwhjx-1763767655620-4bc10c80c264","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/categories","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/categories/index.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBX79HGN1Q52GDJM8G4BDT","",-1
"2025-11-21 23:27:35",1763767655738,"desi-beats.vercel.app/api/menu-items","GET","",500,"n5qkj-1763767655622-72b7b0f83cd2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/menu-items","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",128,"iad1",77,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBX79T37CK0FQ5F8VJ7174","",1
"2025-11-21 23:27:35",1763767655728,"desi-beats.vercel.app/api/categories","GET","",500,"kwhjx-1763767655620-4bc10c80c264","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/categories","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",128,"iad1",77,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBX79HGN1Q52GDJM8G4BDT","",1
"2025-11-21 23:27:03",1763767623112,"desi-beats.vercel.app/api/auth/login","POST","",-1,"hctzx-1763767622449-e5b6acc9700f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/auth/login","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/auth/login.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/auth/login.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBW6WYYRYTKRBDH90DRC7Y","",-1
"2025-11-21 23:27:02",1763767622558,"desi-beats.vercel.app/api/auth/login","POST","",500,"hctzx-1763767622449-e5b6acc9700f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/auth/login","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",138,"iad1",78,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBW6WYYRYTKRBDH90DRC7Y","",1
"2025-11-21 23:26:57",1763767617253,"desi-beats.vercel.app/api/categories","GET","",-1,"scgl4-1763767616066-4d5f76ab78db","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/categories","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/categories/index.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/categories/index.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBW15CDBQKXZ32J28D1911","",-1
"2025-11-21 23:26:57",1763767617213,"desi-beats.vercel.app/api/menu-items","GET","",-1,"glrcl-1763767616063-b45148fe5a1b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/menu-items","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/menu-items/index.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.
Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/menu-items/index.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBW14CYC5QT8ZC8PGGR636","",-1
"2025-11-21 23:26:56",1763767616684,"desi-beats.vercel.app/api/categories","GET","",500,"scgl4-1763767616066-4d5f76ab78db","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/categories","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",133,"iad1",77,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBW15CDBQKXZ32J28D1911","",1
"2025-11-21 23:26:56",1763767616652,"desi-beats.vercel.app/api/menu-items","GET","",500,"glrcl-1763767616063-b45148fe5a1b","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/menu-items","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",132,"iad1",77,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMBW14CYC5QT8ZC8PGGR636","",1
"2025-11-21 23:13:42",1763766822256,"desi-beats.vercel.app/api/auth/login","POST","",-1,"kwhjx-1763766821480-8fe013f0b320","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/auth/login","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/auth/login.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMB3S6VHAMAYTTSENNQXCEY","",-1
"2025-11-21 23:13:42",1763766822107,"desi-beats.vercel.app/api/auth/login","POST","",500,"kwhjx-1763766821480-8fe013f0b320","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36","error","production","main","","lambda","/api/auth/login","desi-beats.vercel.app","desi-beats.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",129,"iad1",78,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMB3S6VHAMAYTTSENNQXCEY","",1
"2025-11-21 23:12:49",1763766769600,"desi-beats-2elw28ny7-habibcommits-projects.vercel.app/api/menu-items","GET","",-1,"5gj5f-1763766769408-3602400413ff","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36","error","production","main","","lambda","/api/menu-items","desi-beats-2elw28ny7-habibcommits-projects.vercel.app","desi-beats-2elw28ny7-habibcommits-projects.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/menu-items/index.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMB25SJYGFJBWA8H5132SB2","",-1
"2025-11-21 23:12:49",1763766769587,"desi-beats-2elw28ny7-habibcommits-projects.vercel.app/api/categories","GET","",-1,"lknz7-1763766769405-25461f53f445","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36","error","production","main","","lambda","/api/categories","desi-beats-2elw28ny7-habibcommits-projects.vercel.app","desi-beats-2elw28ny7-habibcommits-projects.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/api/_utils/cors' imported from /var/task/api/categories/index.js
    at finalizeResolution (node:internal/modules/esm/resolve:280:11)
    at moduleResolve (node:internal/modules/esm/resolve:865:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:989:14)
    at defaultResolve (node:internal/modules/esm/resolve:1032:79)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:731:20)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:708:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:310:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:183:49)
    at process.processTicksAndRejections (node:internal/process/task_queues:105:5) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/api/_utils/cors'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMB25S4QRF3D7MJ2Q9FDBCV","",-1
"2025-11-21 23:12:49",1763766769458,"desi-beats-2elw28ny7-habibcommits-projects.vercel.app/api/menu-items","GET","",500,"5gj5f-1763766769408-3602400413ff","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/141.0.7390.0 Safari/537.36","error","production","main","","lambda","/api/menu-items","desi-beats-2elw28ny7-habibcommits-projects.vercel.app","desi-beats-2elw28ny7-habibcommits-projects.vercel.app","dpl_6jbExsS7MeoYXeJX9QUtUs54hXoU",123,"iad1",77,2048,"","prj_SihhMD2IpFIcfnXOqXio9VDa5dZ9","","","01KAMB25SJYGFJBWA8H5132SB2","",1
